CAR-1,CAR0,CAR1,CAR2,sentiment
-0.05777392325416007,-0.07711790209250259,-0.07120083271518432,-0.06996812239075893,-0.3751
-0.0006647315639356222,-0.014481993132565407,-0.09256626667388994,-0.08731749411380207,0.6369
-0.013806718666021376,-0.09188581536792,-0.08661935835468487,-0.08699762986548136,-0.1699999999999999
0.008082779679019901,-0.0024847523579940925,-0.018133553862082437,-0.00047185318327860534,0.0
-0.010356746025544136,-0.025920214064428647,-0.00815647751339808,-0.015333792388979587,0.7845
-0.010169933164294605,-0.05434171594517716,-0.07331841458889828,-0.06179627922157597,0.2891999999999999
0.012080977466776395,-0.0077650220809127625,-0.010366998696774765,-0.035730155542461145,0.9319
-0.019788258109820784,-0.022327901611272644,-0.047645705296610955,-0.04218163520674974,0.1909
