Date,Close,High,Low,Open,Volume
2020-09-29,266.968505859375,268.6712020340800,266.40736692479000,267.61668244413100,27050000
2020-09-30,268.7969970703130,271.94121767207200,266.89111447842700,267.16199999545300,49380800
2020-10-01,273.0634765625,273.67297638022200,270.73191242253900,272.6184566655550,50020200
2020-10-02,265.3818664550780,273.0537569293740,264.5401875878810,267.03620179833900,75497400
2020-10-05,271.0414733886720,271.36071969641100,267.2393924658890,267.3457980603670,28184600
2020-10-06,266.2042541503910,272.03799199821300,265.3238687639900,270.35463396504600,49704200
2020-10-07,270.80926513671900,271.60255359693400,268.2551768522160,268.84533811728900,27539700
2020-10-08,272.250732421875,273.27622941180800,271.18652907638800,273.20850067066400,25443300
2020-10-09,276.4107971191410,276.48820983920100,273.5084401272330,273.8954151546270,30201100
2020-10-12,284.9437255859380,287.7783537475400,280.0484192953150,281.0932547917310,79370700
2020-10-13,284.93408203125,287.3817355237460,283.56997054778400,286.74324289466500,64240000
2020-10-14,282.55419921875,286.7045790694130,280.81279637790500,285.73712648576400,36949100
2020-10-15,280.65802001953100,281.2481519650970,277.21389094318500,277.85241323589800,42514200
2020-10-16,279.1196594238280,283.7247120792240,278.7713612595350,282.3025560839820,40570700
2020-10-19,274.5629577636720,281.9930140510620,273.5858509928780,281.03521617369900,36756800
2020-10-20,275.1531982421880,278.25871282965700,273.7407257092300,275.29831022771200,32195400
2020-10-21,274.9403076171880,277.9684384378740,274.45658140364200,275.40469541094100,29306100
2020-10-22,274.9306945800780,276.672127112734,271.68006775802100,275.7723736849210,32196200
2020-10-23,275.4723815917970,275.63686148730400,272.60873081007600,275.5014039822630,24658500
2020-10-26,271.34136962890600,276.0141516237850,267.7521295734600,273.18920721373600,38421100
2020-10-27,273.4601745605470,274.28251523285100,271.0802492651120,272.3379259232390,30559100
2020-10-28,262.7987976074220,269.5709647553030,262.5472505227230,268.9614649881040,53413500
2020-10-29,267.3941955566410,270.3932745179460,263.6501297925140,264.1145175950570,43246300
2020-10-30,260.61236572265600,266.281623343448,258.3775527534440,265.4109219764300,65838300
2020-11-02,261.19281005859400,264.61757030336000,258.28076888148900,263.00194132601500,39987400
2020-11-03,265.7108154296880,267.8102002838300,262.0248238747030,263.10836591904500,43604100
2020-11-04,277.57183837890600,279.3712861039810,272.69586884350100,274.359888552646,75728200
2020-11-05,284.8083190917970,285.7757714676250,282.4960937419010,283.97629469594700,52054200
2020-11-06,285.0211486816410,285.7467380103800,280.3967272074460,284.15044739201400,40959800
2020-11-09,279.1970520019530,289.40369134582900,278.7423482460270,287.96216736147000,86537100
2020-11-10,274.1954040527340,277.32994074510500,271.4865193034530,275.88844594942000,69024900
2020-11-11,280.3290710449220,280.80311336475200,274.156718816236,276.7204622668150,36102900
2020-11-12,279.0132141113280,282.56377674647000,277.90064996411200,281.29641670126700,34414600
2020-11-13,281.4609375,282.0801212469430,278.50053533015800,280.7256937058880,24806900
2020-11-16,283.6570129394530,283.9569207765210,280.55146994380400,281.1609695882640,30168400
2020-11-17,282.7574157714840,284.1795725510760,282.1188933883700,283.85064214601400,21843500
2020-11-18,280.6676025390630,283.8215068214780,280.5805353656850,282.205877841639,28069600
2020-11-19,282.8638000488280,283.1733919711900,279.44869350185400,280.11623816756200,22718400
2020-11-20,280.9288024902340,283.53125152891700,280.8417353264940,282.78629436530200,25907300
2020-11-23,280.9385070800780,283.2216804949820,278.6940105023640,281.9252978658630,26875600
2020-11-24,284.88568115234400,285.3790912751820,280.20321554369500,282.0026626575490,24516800
2020-11-25,286.6368408203130,287.275363047315,285.0018436460880,285.94995777545100,23326800
2020-11-27,289.2779235839840,290.40017180232300,288.2040361712450,288.6006951597850,17163100
2020-11-30,289.8681335449220,290.20674784840200,285.1856666612280,289.5972480069990,27836200
2020-12-01,293.5830993652340,295.20844184859400,291.0386948091690,292.14160472558100,27521300
2020-12-02,293.9604797363280,294.2990940527120,290.57439562110600,292.41254966450800,23620000
2020-12-03,294.3764343261720,295.92436417217800,293.6508449787600,294.27002872688500,22828700
2020-12-04,295.5760803222660,295.7212218182590,293.7476104304130,294.4248094730480,19332100
2020-12-07,297.2497253417970,297.61736194731200,295.5760221993260,295.75984050208300,20851000
2020-12-08,298.25592041015600,298.5558283040240,295.02463280980300,296.775719360828,18341500
2020-12-09,291.50311279296900,298.3236411639310,290.43890912941900,298.0431011941410,48839300
2020-12-10,292.6737060546880,293.7959544453920,288.3878987649170,289.4714407906170,27519500
2020-12-11,292.0254821777340,292.15125570041500,288.75548868524500,291.0193235205910,26760400
2020-12-14,294.14422607421900,296.0887852563190,293.1477513166910,293.21545054394300,28804800
2020-12-15,297.2884521484380,297.2884521484380,294.21193112054400,296.3983829620620,25709000
2020-12-16,298.9234924316410,299.7071266165930,296.64028911520100,297.6851543780100,25461900
2020-12-17,300.87762451171900,301.10980358446700,299.3200406915360,300.51967193313300,23730500
2020-12-18,299.9682922363280,301.8258138564120,297.5980220193120,301.5162219990140,41173400
2020-12-21,299.4071044921880,299.9401559146950,294.250921921989,297.02283664353800,37095500
2020-12-22,300.2213134765630,301.14204159379800,297.4009199650790,300.3085384827540,26176300
2020-12-23,298.7093200683590,300.62832914085600,298.5542435491380,300.2697276304530,21201300
